Time,Heading error,Cross track error
1571250267.429635,-0.040000,0.050000
1571250267.495349,-0.040000,0.050000
1571250267.551654,-0.040000,0.050000
1571250267.662016,0.260000,0.250000
1571250267.739550,0.260000,0.250000
1571250267.810898,0.260000,0.250000
1571250267.859091,-0.040000,0.250000
1571250267.964877,-0.040000,0.250000
1571250267.999714,-0.040000,0.250000
1571250268.051665,-0.040000,0.250000
1571250268.095429,-0.040000,0.250000
1571250268.159924,-0.020000,-0.050000
1571250268.225383,-0.040000,0.050000
1571250268.299181,-0.020000,0.050000
1571250268.381048,0.020000,-0.450000
1571250268.428279,0.000000,-0.150000
1571250268.523805,0.000000,-0.150000
1571250268.557018,0.000000,-0.150000
1571250268.583400,0.000000,-0.150000
1571250268.653085,-0.040000,0.050000
1571250268.718896,-0.040000,0.150000
1571250268.790521,-0.040000,0.150000
1571250268.814814,-0.020000,0.050000
1571250268.912605,-0.020000,0.050000
1571250268.966552,-0.020000,0.150000
1571250269.004709,-0.020000,0.150000
1571250269.074899,-0.020000,0.150000
1571250269.138799,-0.040000,0.250000
1571250269.213132,-0.040000,0.250000
1571250269.274954,0.000000,0.050000
1571250269.324424,0.000000,-0.050000
1571250269.393505,0.000000,0.050000
1571250269.435291,-0.020000,0.150000
1571250269.525605,-0.040000,0.150000
1571250269.598634,0.000000,-0.050000
1571250269.695433,-0.040000,0.150000
1571250269.738566,0.020000,-0.150000
1571250269.830835,0.040000,-0.250000
1571250269.877859,0.040000,-0.350000
1571250269.900241,0.040000,-0.350000
1571250269.947550,0.040000,-0.350000
1571250270.022930,0.020000,-0.250000
1571250270.069486,0.080000,-0.650000
1571250270.136898,0.080000,-0.550000
1571250270.174310,0.000000,-0.250000
1571250270.215655,0.000000,-0.250000
1571250270.283493,0.000000,-0.250000
1571250270.306366,0.000000,-0.250000
1571250270.399798,0.000000,-0.250000
1571250270.445242,0.000000,-0.250000
1571250270.483226,-0.020000,-0.150000
1571250270.519986,-0.020000,-0.050000
1571250270.560876,0.060000,-0.650000
1571250270.657800,0.040000,-0.350000
1571250270.712134,0.020000,-0.150000
1571250270.735963,0.020000,-0.150000
1571250270.772189,0.140000,-1.050000
1571250270.814302,0.140000,-1.050000
1571250270.868089,0.140000,-1.050000
1571250270.952475,0.140000,-1.050000
1571250270.998107,0.140000,-1.050000
1571250271.059162,0.140000,-1.050000
1571250271.107587,0.140000,-1.050000
1571250271.161198,0.160000,-0.850000
1571250271.221648,0.160000,-0.850000
1571250271.285604,0.160000,-0.850000
1571250271.347196,0.160000,-0.850000
1571250271.416447,0.140000,-0.750000
1571250271.531327,0.140000,-0.650000
1571250271.564684,0.140000,-0.650000
1571250271.634836,0.140000,-0.650000
1571250271.658719,0.140000,-0.650000
1571250271.751075,0.140000,-0.750000
1571250271.805578,0.140000,-0.750000
1571250271.850243,0.100000,-0.850000
1571250271.938448,0.100000,-1.050000
1571250271.992595,0.140000,-0.950000
1571250272.062092,0.080000,-1.050000
1571250272.113621,0.080000,-1.050000
1571250272.171766,0.060000,-1.250000
1571250272.213392,0.020000,0.950000
1571250272.254904,0.060000,-1.050000
1571250272.299130,0.060000,-0.850000
1571250272.355540,0.040000,-0.750000
1571250272.401700,0.040000,-0.850000
1571250272.463263,0.040000,-0.950000
1571250272.520819,-0.140000,0.550000
1571250272.551602,0.000000,-0.350000
1571250272.623900,0.000000,-0.350000
1571250272.668034,-0.140000,0.850000
1571250272.709671,-0.040000,-0.050000
1571250272.764606,-0.040000,-0.050000
1571250272.825770,-0.140000,0.950000
1571250272.879532,0.020000,-0.250000
1571250272.945734,-0.060000,0.350000
